time,uav1_true_pos_x,uav2_true_pos_x,uav3_true_pos_x,uav4_true_pos_x,uav5_true_pos_x,uav6_true_pos_x,uav1_true_pos_y,uav2_true_pos_y,uav3_true_pos_y,uav4_true_pos_y,uav5_true_pos_y,uav6_true_pos_y
0.0,0.0,2.0,20.0,-20.0,-14.0,-10.0,0.0,-30.0,-15.0,8.0,8.0,-30.0
0.05,0.04724784731573689,1.9158529015192103,20.043636254015368,-20.126220647721183,-13.991666666666667,-10.054532449466025,-0.027266224733012684,-29.945969769413185,-14.963589921864651,8.081045345880222,8.0,-29.921253587807104
0.1,0.08654221035458429,1.8249231588366421,20.097792064277773,-20.262615261745037,-13.983333333333334,-10.15759408331098,-0.07879704165549077,-29.9875844530679,-14.963283835695282,8.01862332039815,8.0,-29.85576298274236
0.15000000000000002,0.11355732564799127,1.8108111580306554,20.167008435619408,-20.283783262954017,-13.975000000000001,-10.29783924744563,-0.14891962372281548,-30.086583702727943,-14.975905515322415,7.8701244459080835,8.0,-29.810737790586682
0.2,0.12531920431314075,1.8864914075614483,20.225288532721972,-20.170262888657827,-13.966666666666669,-10.459828897672848,-0.22991444883642487,-30.151948064814302,-14.962807605586322,7.772077902778542,8.0,-29.7911346594781
0.25,0.12053302691242197,1.982383835027762,20.240368973087655,-20.02642424745836,-13.958333333333336,-10.625730223964808,-0.3128651119824053,-30.123581846267978,-14.913070889701258,7.814627230598026,8.0,-29.79911162181263
0.30000000000000004,0.09972568508506485,2.0103253848476546,20.213741048994365,-19.98451192272852,-13.950000000000003,-10.777279795102421,-0.3886398975512121,-30.02756481760294,-14.849072677953604,7.95865277359558,8.0,-29.833790524858227
0.35000000000000003,0.06518777809757104,1.9446267249757756,20.18509276749036,-20.08305991253634,-13.94166666666667,-10.897794108725476,-0.44889705436273913,-29.95217459216861,-14.793393260844342,8.071738111747075,8.0,-29.891353703170715
0.4,0.02072144968691897,1.8456909003134374,20.190904691027132,-20.231463649529847,-13.933333333333337,-10.974006213164778,-0.48700310658239016,-29.966724595549472,-14.743202154118165,8.049913106675783,8.0,-29.9654642505218
0.45,-0.028778175143103303,1.8044790517892617,20.22390968864037,-20.29328142231611,-13.925000000000004,-10.997526214508088,-0.49876310725404577,-30.05783762173794,-14.684159237372333,7.913243567393081,8.0,-30.047963625238506
