time,uav1_true_pos_x,uav2_true_pos_x,uav3_true_pos_x,uav4_true_pos_x,uav5_true_pos_x,uav6_true_pos_x,uav1_true_pos_y,uav2_true_pos_y,uav3_true_pos_y,uav4_true_pos_y,uav5_true_pos_y,uav6_true_pos_y
0.0,0.05,2.0,20.05,-20.0,-13.991666666666667,-10.0,0.0,-29.9,-14.95,8.15,8.0,-29.916666666666668
0.05,0.0999930557163051,1.9950020830729323,20.099498133213515,-20.0074968753906,-13.983333333333334,-10.002777649178741,-0.0013888245893704217,-29.800124973960504,-14.899564992168386,8.299812539059245,8.0,-29.83334490713949
0.1,0.14996528051044852,1.9850187414082494,20.14849319571385,-20.022471887887626,-13.975000000000001,-10.008332175984867,-0.004166087992433224,-29.7006245574327,-14.848824800279807,8.449063163850948,8.0,-29.75005786581592
0.15000000000000002,0.19990279353019685,1.9700749281608896,20.19698776324788,-20.044887607758668,-13.966666666666669,-10.01666203752998,-0.008331018764989753,-29.601747449639095,-14.797908717053632,8.597378825541353,8.0,-29.666828677449672
0.2,0.24979172356525298,1.9502079950813835,20.244988158085604,-20.074688007377926,-13.958333333333336,-10.027764920017212,-0.013882460008605836,-29.50374079185497,-14.74694511888861,8.74438881221754,8.0,-29.58368046072458
0.25,0.29961821290028096,1.9254675991559314,20.292504399208696,-20.111798601266106,-13.950000000000003,-10.04163773938393,-0.020818869691965024,-29.406849549683905,-14.696061083750905,8.889725675474137,8.0,-29.500636311832867
0.3,0.34936842116418226,1.8959155784897974,20.33955013603426,-20.156126632265305,-13.94166666666667,-10.0582766421584,-0.029138321079200703,-29.311315900771344,-14.645382013463683,9.033026148842978,8.0,-29.417719298059698
0.35,0.3990285291745543,1.8616257977442523,20.386142565934534,-20.207561303383624,-13.933333333333337,-10.077677006530175,-0.038838503265088115,-29.217378629486607,-14.59503126163123,9.173932055770086,8.0,-29.334952451375745
0.39999999999999997,0.44858474277626326,1.8226839635133874,20.432302335876532,-20.26597405472992,-13.925000000000004,-10.099833443633894,-0.04991672181694762,-29.125272530086317,-14.545129768411227,9.31209120487052,8.0,-29.252358762039563
0.44999999999999996,0.4980232966730654,1.7791874101022644,20.47805342856768,-20.331218884846603,-13.916666666666671,-10.12473979904616,-0.06236989952308089,-29.03522781985105,-14.495795703325284,9.44715827022342,8.0,-29.16996117221156
0.49999999999999994,0.5473304582512116,1.731244856241844,20.523423033554423,-20.403132715637234,-13.908333333333339,-10.152389154495063,-0.07619457724753215,-28.94746956366201,-14.447144117270128,9.578795654506976,8.0,-29.087782569581318
0.5499999999999999,0.5964925313939744,1.6789761333487783,20.568441403779573,-20.481535799976832,-13.900000000000006,-10.182773829781873,-0.09138691489093702,-28.86221711145606,-14.399286604860336,9.706674332815902,8.0,-29.005845781010045
0.6,0.6454958602860364,1.6225118860092747,20.613141698161517,-20.566232170986087,-13.891666666666673,-10.215885384914383,-0.10794269245719212,-28.779683549965092,-14.352330978197886,9.830474675052354,8.0,-28.924173566189943
0.65,0.694326833206685,1.5619932454356706,20.65755981081334,-20.657010131846494,-13.88333333333334,-10.251714622451297,-0.12585731122564905,-28.700075170110185,-14.306380953124652,9.949887244834713,8.0,-28.842788611322195
0.7000000000000001,0.7429718863107575,1.4975714767119015,20.701734187572722,-20.753642784932147,-13.875000000000007,-10.290251590057014,-0.14512579502850728,-28.623590951381736,-14.261535848971072,10.064613572927387,8.0,-28.76171352281541
0.7500000000000001,0.7914175073962897,1.4294076007095682,20.745705630563712,-20.855888598935646,-13.866666666666674,-10.331485583266101,-0.16574279163305086,-28.550422064494356,-14.217890302767882,10.17436690325846,8.0,-28.680970821006188
0.8000000000000002,0.8396502396578179,1.3576719916196158,20.789517091559027,-20.963492012570576,-13.858333333333341,-10.37540514845669,-0.18770257422834546,-28.48075139355964,-14.175533998838251,10.278872909660533,8.0,-28.60058293390364
0.8500000000000002,0.8876566854242939,1.2825439511055865,20.833213454956233,-21.07618407334162,-13.850000000000009,-10.421998086031962,-0.21099904301598227,-28.41475307897114,-14.134551414634837,10.37787038154328,8.0,-28.520572190959516
0.9000000000000002,0.9354235098805742,1.204211260142838,20.8768413112228,-21.19368310978574,-13.841666666666676,-10.471251453808852,-0.23562572690442724,-28.352592082144074,-14.095021583630679,10.47111187678388,8.0,-28.440960816865715
0.9500000000000003,0.9829374447714496,1.1228697096639007,20.920448721703533,-21.315695435504146,-13.833333333333343,-10.523151570613008,-0.26157578530650494,-28.294423773197686,-14.057017876014372,10.558364340203463,8.0,-28.361770925380924
1.0000000000000002,1.0301852920871866,1.038722611183111,20.9640849757189,-21.44191608322533,-13.82500000000001,-10.577684020079033,-0.28884201003951765,-28.24039354261087,-14.020607797879023,10.639409686083685,8.0,-28.28302451318803
1.0500000000000003,1.0771539277295554,0.9519802886237092,21.007800340914617,-21.572029567064433,-13.816666666666677,-10.634833654654942,-0.31741682732747195,-28.1906364378217,-13.98585280953123,10.714045343267443,8.0,-28.20474345378408
1.1000000000000003,1.12383030515733,0.8628595526175656,21.051645807850665,-21.70571067107365,-13.808333333333344,-10.694584599809712,-0.3472922999048567,-28.14527682567914,-13.952808163480912,10.78208476148128,8.0,-28.126949491404456
1.1500000000000004,1.1702014590102416,0.7715831585915135,21.095672829842535,-21.84262526211273,-13.800000000000011,-10.756920258442776,-0.3784601292213881,-28.104428081590726,-13.921522762605619,10.843357877613903,8.0,-28.049664234982938
