time,uav2_fused_error,uav3_fused_error,uav4_fused_error,uav5_fused_error,uav6_fused_error
0.0,0.008554751518774866,0.0053224955141085535,0.01273808143679909,0.04166666666666785,0.09718253158075435
0.05,0.12045685711367274,0.01813549401563415,0.012249086581098363,0.08333796221285959,0.19697861806938954
0.1,0.10785451569481133,0.023645339274692208,0.020430879633414355,0.12503470567093017,0.29938115055994396
0.15000000000000002,0.1088604994391446,0.018196033704147848,0.09664833910820934,0.1667776692004582,0.40438122505374446
0.2,0.07033203608739243,0.05447044950253181,0.08681557139232976,0.20858754038755772,0.5119682124748924
0.25,0.12477582223915092,0.11152910773431576,0.12358184793463645,0.25048488486689674,0.6221298244500397
0.3,0.26214501755144537,0.13938814474245687,0.19657747590022648,0.29249010941231285,0.7348521751763397
0.35,0.45189226913039704,0.23330155586485532,0.24106020340540035,0.3346234256378158,0.8501198396790289
0.39999999999999997,0.4664958453823028,0.33867994712657556,0.2826993013689997,0.3769048144454525,0.9679159087388084
0.44999999999999996,0.39260937352731556,0.4345782143223657,0.3528967389917772,0.41935399135006546,1.0882220407488346
0.49999999999999994,0.34912056595459484,0.5011606804330233,0.4185181846060216,0.46199037280352356,1.2110185107423217
0.5499999999999999,0.2838487429067441,0.5474972026117462,0.5174697782951313,0.504833043632531,1.3362842568135178
0.6,0.23932361943009944,0.6128274559548134,0.5803445379030152,0.5479007256950187,1.4639969241383521
0.65,0.29787699852555827,0.6692405459465159,0.6785472020232342,0.591211747850124,1.594132906785193
0.7000000000000001,0.3852563817387527,0.7235057247527659,0.7254468496095858,0.6347840173264765,1.7266673874916716
0.7500000000000001,0.3137272697705322,0.7633520798400559,0.7687162436566788,0.6786349925626072,1.8615743755698633
0.8000000000000002,0.2899013558009983,0.8303126818115114,0.8443098207470388,0.7227816575823242,1.9988267430896847
0.8500000000000002,0.26413369326357933,0.9521246442799532,0.914732962668267,0.7672404979566888,2.138396259478506
0.9000000000000002,0.2868222520094944,1.0803991745630683,1.0137626038460101,0.8120274783931111,2.28025362466435
0.9500000000000003,0.26646959620048777,1.2168121494549664,1.0955820672154857,0.8571580219810803,2.424368500879885
1.0000000000000002,0.340089436143731,1.2907380968377138,1.183933692175342,0.9026469911133209,2.570709543235377
1.0500000000000003,0.40590710276620273,1.4187152776000642,1.2966589388599645,0.948508670090828,2.7192444291600437
1.1000000000000003,0.5281179978949736,1.5382150111887642,1.3438344017274033,0.9947567494103157,2.869939886803511
1.1500000000000004,0.6350786217139696,1.6614658611335247,1.4293222196428828,1.0414043117233065,3.0227617224817656
1.2000000000000004,0.5497979099737618,1.8031877431470589,1.5280922539097772,1.0884638194473708,3.1776748472453034
1.2500000000000004,0.45506636803883727,1.9110458462573998,1.6457162704297346,1.135947104001958,3.334643302640952
1.3000000000000005,0.42015209564516964,2.0266117910193615,1.730821904859728,1.1838653566339465,3.493630285733257
1.3500000000000005,0.44636037492057196,2.1844714908963825,1.8278647920088111,1.2322291207914817,3.6545981734459416
1.4000000000000006,0.4742669050981819,2.3053663361992895,1.9394995517954774,1.2810482859987873,3.8175085462792
1.4500000000000006,0.5076427578357805,2.472856885736943,2.052165614995215,1.3303320831796488,3.982322211454086
1.5000000000000007,0.577099544526782,2.602905165516297,2.154208126053847,1.3800890813729128,4.148999225531155
1.5500000000000007,0.5320249102024623,2.7506090010396655,2.2627552476373345,1.4303271857798159,4.3174989165466995
1.6000000000000008,0.5431022526079924,2.951295453889541,2.3903302709606917,1.4810536370801206,4.487779905706465
1.6500000000000008,0.5116231447103013,3.126848607692618,2.5853059538345167,1.5322750119518818,4.659800128673462
1.7000000000000008,0.5183838786944607,3.3245349538677473,2.701202550741871,1.5839972247281684,4.833516856483529
1.7500000000000009,0.5516131451612936,3.526783623954498,2.86461496811166,1.636225530123168,5.008886716119547
1.800000000000001,0.5536098531894729,3.742270027539751,3.0188826943163045,1.6889645269597968,5.185865710772712
1.850000000000001,0.5882652606415172,3.9693065695148806,3.187479501409984,1.742218162831093,5.3644092398168555
1.900000000000001,0.5689239225862551,4.234912709331049,3.3670079950114142,1.7959897396283475,5.544472118519652
1.950000000000001,0.5693437091953804,4.479570523496294,3.543659240597687,1.85028191986997,5.726008597512673
2.000000000000001,0.5692235894612907,4.72876076938103,3.7722120959876557,1.9050967337665543,5.908972382040207
2.0500000000000007,0.6019111794072539,4.974081033102951,3.9823473630650184,1.960435586959281,6.093316651005195
2.1000000000000005,0.6335609222245522,5.1986730796231715,4.210530709926224,2.016299268870908,6.278994075828997
2.1500000000000004,0.6509199270474989,5.436900640630828,4.443273496746127,2.072687961610738,6.465956839140282
2.2,0.6476440910156236,5.685039238728499,4.675493778983066,2.1296012493774366,6.654156653306896
2.25,0.6577875597170139,5.943973622973307,4.899306160605708,2.1870381283060953,6.843544778823428
2.3,0.696250843360301,6.176715135045315,5.110378477054498,2.2449970167086075,7.034072042565909
2.3499999999999996,0.6790164754279324,6.428437816295079,5.302382812253123,2.3034757656591514,7.225688855924111
2.3999999999999995,0.678342281161156,6.693860955184744,5.525352893982094,2.3624716698793238,7.418345232820808
2.4499999999999993,0.7027488835324343,6.968642587876794,5.76087382438774,2.4219814788803014,7.61199080762658
2.499999999999999,0.7231243540595347,7.244785449659184,5.973759587568985,2.482001408322071,7.80657485297769
2.549999999999999,0.7800245508216967,7.5047106781970125,6.223593630831134,2.5425271515526258,8.002046297503941
2.5999999999999988,0.8219470292234137,7.784431800046958,6.451769683740336,2.603553891292586,8.198353743472609
